salary_currency,salary_raw,salary_min,salary_max,description,country,company,url,city,title
,,0,0,"Job Description
Alibaba Cloud
Established In September 2009, Alibaba Cloud (Alibaba Cloud Computing) develops highly scalable cloud computing and data management services providing large and small businesses, financial institutions, governments and other organizations with flexible, cost-effective solutions to their networking and information needs. A business of the Alibaba Group, one of the world?s largest e-commerce companies, Alibaba Cloud operates the network that powers Alibaba?s extensive online and mobile commerce ecosystem, and sells a comprehensive suite of cloud-computing products and services.

Background:
Solutions Architect (SA) is a key pre-sales technical position in Alibaba Cloud international business division. Our CA?s are experienced cloud architects with comprehensive IT knowledge and industry insight and are, ultimately, the key to success on implementing projects. Solutions Architects are responsible for developing solutions in Alibaba Cloud and helping customers and partners to develop their applications and services on the Alibaba Cloud platform.

Closely work with customers to ensure their cloud architecture is successfully implemented by assisting them in building their applications and services on the Alibaba Cloud platform.

Create and present solution architecture designs to C-level/senior personnel.
Responsible for understanding the unique requirements of customers and partners, and provide appropriate technical cloud solutions and architecture designs based on Alibaba Cloud cloud services.
Provide assistance to Alibaba Cloud customers and partners in migrating their existing IT system onto Alibaba Cloud platforms. This includes providing migration technique support for both applications and databases.
Responsible for demo development and testing Alibaba Cloud services.

?Candidate who has ACP(Alibaba Cloud Certification Professional) or ACA(Alibaba Cloud Certification Associate) is preferred.

Job Requirements

A background in IT, computer science and/or cloud computing with a good understanding of networking, servers, storage systems, enterprise applications and the cloud.
A minimum of 3 years experience working and consulting on enterprise architecture design and has a strong understanding of customer needs and requirements. Experience working or studying abroad is preferred.
Expert knowledge and understanding of cloud architecture design and familiar with architecture methodology and practice in internet based applications/websites. Must also be familiar with procedures and tools for application migration and cloud/virtualization solutions for enterprise customers.
Experience with Java/PHP/Python/Scala/Go/C++ development, familiar with JDBC, XML, Web Service and design patterns. Experience with Structs, Hibernate, Tomcat or Weblogic server.
Familiar with, and able to setup environments and do testing independently on Redis/MySQL/PostgreSQL/NoSQL DB/Hadoop/Spark...
Excellent writing, proofreading and editing skills. Able to create documentation that can express cloud architectures using

text and diagrams.

Able to work under high pressure, a quick learner with a passion for cloud technology. Able to think strategically about businesses, products and technical challenges.
Good communication skills, a good team player and has professional attitude to work
Fluent English is required.
Location required: Kuala Lumpur",malaysia,Kuala Lumpur,https://malaysia.indeed.com/viewjob?jk=714f1574f87e347e&from=serp&vjs=3,Kuala Lumpur,Alibaba Cloud Intelligence Solutions Architect Malaysia
,,0,0,"The Transaction Capture Mgr is an intermediate management level position responsible for leading and supervising a medium sized unit of support employees, in coordination with the Transaction Capture team. The overall objective of this role is to improve processes, interpret data, prepare reports, and minimize bank risk through ensuring adherence to audit and control policies.
Responsibilities:

Provide analytical and administrative support to Front Office Sales and Trading specifically around derivatives and securities transactions
Maintain position records in coordination with the traditional trading desk assistant and / or trade processing functions
Support trade capture management, Front to Back reconciliation, operational risk identification, trade confirmation and settlement forecasts
Contribute to the development of new techniques related to the trade life cycle, and the improvement of processes and workflow for the area
Resolve complex trade flow problems through an in-depth evaluation of procedures and industry standards
Contribute to change-the-bank projects and offers advanced solutions
Escalate control gaps and issues to leadership and implement procedures and solutions to mitigate risk
Analyze trade related information in complicated and unique situations to resolve issues, such as affirmation, confirmation and reconciliation
Assume informal/formal leadership role within the team, and coach and train new recruits, and provide guidance and support to junior staff
Appropriately assess risk when business decisions are made, demonstrating particular consideration for the firm's reputation and safeguarding Citigroup, its clients and assets, by driving compliance with applicable laws, rules and regulations, adhering to Policy, applying sound ethical judgment regarding personal behavior, conduct and business practices, and escalating, managing and reporting control issues with transparency, as well as effectively supervise the activity of others and create accountability with those who fail to maintain these standards.

Qualifications:

5-8 years of experience in a related role
Subject Matter Expert in one or more specific skill sets, business areas or products
Demonstrated project management skills
Ability to work under pressure and manage to deadlines
Ability to work in a fast-paced environment
Consistently demonstrates clear and concise written and verbal communication
Attention to detail and intermediate problem solving skills

Education:

Bachelor’s degree/University degree or equivalent experience

KEY COMPETENCIES / SKILLS

Knowledge of operations for various kinds of funds including but not limited to Hedge funds, Mutual funds, Unit Trust funds, Superannuation Fund etc.
Detailed knowledge and experience of business processes and procedures as well as service and systems (including downstream impacts) of Transfer Agency.
Candidate should be flexible ready to work in in different shifts.
Experience in strategic management, resource/expense management, and managing client relationships.
Experience in managing operational delivery.
Extensive knowledge of transfer agency services and process.
Demonstrated leadership and management skills.
Ability to work in a team-oriented environment.
Consistently demonstrates clear and concise written and verbal communication.
Demonstrated Subject Matter Expert (SME) knowledge in related area.

KEY ACCOUNTABILITIES

¨Responsibilities in this position cover all functions associated with the provision of a Transfer Agency (TA) service.

¨Able to manage and motivate a team of diverse individuals and cope with peak periods of high volumes.

¨Ensure process delivery as per Service Level Agreement at all times. Ensure service quality is maintained.

¨Oversee daily operations include receiving and entering transactions, receiving and uploading unit prices, preparing payments files and cash instructions, and the production, review and sending of investor statements.

¨Ensure periodic tasks include distribution processing, management fee rebate calculations, monthly / quarterly investor reporting and annual tax statement production and distribution are completed in an accurate and timely manner.

¨Supervise implementation of new funds and system functionality (including system UAT).

¨Participate in the set-up of new functions and procedures including those relating to the roll out of web access and the handling of investor and advisor queries.

¨Lead new/ongoing migrations and ensure smooth cut over with minimized risks – internal and external.

¨Ensure trainings are scheduled and conducted for new staffs.

¨Administer strong and timely internal controls to mitigate potentials risks in operations.

¨Respond Lead for queries raised by Internal/External Auditors.

¨Act as functional TA SME when required.

¨Effective workload management/prioritization to increase capacity/productivity within the team.

¨Drive cross functional & regional alignment with senior partners across product, operations, coverage & global organizations.

¨Work closely with change team to manage project scope and expectations throughout the implementation. Ensuring detailed & timely functional partner engagement to resolve issues.

¨Ensure 100% effective MCA results.

¨Ensure team adheres to internal polices to ensure compliance with legal parameters as well as company policies and procedures.

¨Ensure all audit requests and protocols are appropriately addressed in every deal implementation.

¨Strict observance of Information Security standards while communicating to the client as well as internally.

¨Consistently achieve “excellent” rating in scheduled quality reviews.

¨Participate in staff forums & survey process.

¨Complete all mandatory & personal development training as stipulated by controls officer & team lead.

¨Leverage best practices, operating models & synergies across teams to ensure consistent client execution & heightened integration & cooperation across the organization.

¨Lead, Identify and execute process improvements and cost reduction initiatives.

¨Ensure Oversight team engagement across locations are healthy and cordial.

¨Ensure timely escalation and resolution management.

QUALIFICATIONS / EXPERIENCE REQUIRED

¨Qualifications

Bachelor degree in Accounting/Finance/Computer Science and/or professional qualification (ACCA, CPA, CA or equivalent).egree in Business / Finance / Accounting or related field

¨Description of minimum work experience required for this role

10-12 years of experience in Transfer Agency (TA) services.

Strong knowledge in TA business, products and workflow.

Familiarity with global markets – Practices, regulations, industry trends and key industry segments

-

Grade :

-

Time Type :

-

Citi is an equal opportunity and affirmative action employer.
Minority/Female/Veteran/Individuals with Disabilities/Sexual Orientation/Gender Identity.

Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity .

To view the ""EEO is the Law"" poster . To view the EEO is the Law Supplement .
To view the EEO Policy Statement .
To view the Pay Transparency Posting .",malaysia,Follow,https://malaysia.indeed.com/viewjob?jk=63fc6983c2c34820&from=serp&vjs=3,Follow,MYS CTSM PP - Transaction Capture Manager
,,0,0,"About Wego

We’re on a mission to help people discover the real value of travel — to inspire, to give more reasons, to make it easy — for you to go. Our company was founded back in 2005, and since then, we’ve imagined and created some of the most well-loved products for travellers all around the world.

Today, Wego is used by millions of people every month — people who travel for adventure, for work, for family and for many other reasons. That’s why we work tirelessly to make your experience of planning & booking flights, hotels and trips as seamless as possible.

Job Purpose

We are looking for seasoned engineering lead to join a stellar team working on the next-generation products. As an Engineering Lead, you will be Reporting to CTO and you’ll be involved in many aspects– helping evolve our existing architecture, guiding team members, working with other teams to build robust backend systems, and implementing new features and functionality.

Duties and Responsibilities

Set goals for your team and team members.

Understand the big picture of what your team is doing and why.

Communicate with stakeholders regularly and proactively.

Participate in regular performance reviews.

Ensure the overall output quality of the team.

Design and create services and system architecture for our products

Work with the product team to understand the scope and translate the requirements to technical specifications and prioritize.

Implement high-quality code in an agile, test-driven development environment.

Perform performance and scalability analysis

Manage deployments and Dev-ops for the product services

Qualifications

3+ years experience in Managing and Engineering team

8+ years experience in hands-on coding and developing system design/architecture

BS degree in Computer Science, similar technical field of study or equivalent practical experience.

Required skills

Javascript, NodeJS, Express, Relational Database, Git, Dev-Ops
Experience in cloud technologies such as Amazon Web Services, Google Cloud Platform or Azure
Experience in developing highly available and robust REST APIs
Knowledge of agile working methods such as Scrum or Kanban
Experience with the build process, continuous integration, continuous delivery

Good to have

Typescript, AngularJS, ReactJS, Docker, Linux, Kubernetes, Python
Experience in working or building on data platforms/products
Experience with Travel domain.
Support and troubleshooting REST APIs in production environment",malaysia,Wego Pte Ltd,https://malaysia.indeed.com/viewjob?jk=f3342200ad680f51&from=serp&vjs=3,Wego Pte Ltd,Lead Engineer
,,0,0,"Some careers grow faster than others.

If you’re looking for a career that will give you plenty of opportunities to develop, join HSBC and your future will be rich with potential. Whether you want a career that could take you to the top, or simply take you in an exciting new direction, HSBC offers opportunities, support and rewards that will take you further.

HSBC Wholesale Banking serves millions of businesses ranging from small, to large corporates, providing commercial customers with a full range of banking services including Global Trade and Receivables Finance, RMB solutions, multi-currency business accounts, payments and cash management, and wealth management and insurance, as well as a comprehensive range of financing solutions. The team applies a balance of intellectual and technical strength, people skills and values-based leadership to engage and constructively challenge the business with critical thinking and innovative insights that yield valuable new approaches to the way we do business.

We are currently seeking an experienced professional to join this team in the role of Business Analyst Manager .

Responsibilities

Advocate and promote the use of data science to drive fact based activity and behaviour in Wholesale Banking
Take full ownership of internal data mining/modelling process, understanding and managing a range of analytical and modelling projects from inception to delivery
Consult with business users on need for models and make modelling recommendations
Develops predictive models, performs data mining and decisions support activities related to business growth or risk mitigation
Providing analytical solutions to address business needs of Wholesale Banking using various statistics and techniques in the development of various analysis and Management Information (MI)s
Producing insights derived from analysis to measure the key performance of business, study the trend / movement of customers / portfolios and hence identify business risk / opportunity
Developing effective and enduring relationships with various stakeholders to understand, recommend and drive delivery against business agenda
Working with and liaising with analytical teams across multiple functions to share knowledge and best practice
Reports to Head of Business Analytics who is responsible for the business unit.

Qualifications

Requirements

A Bachelor's in Computer Science, Statistics, Data Science or a related field of study.
At least 2-5 years of customer analytics experience, preferably in banking and financial sector.
Working knowledge of using Python, SQL, SAS, Google BigQuery or similar analytically oriented programming languages.
Solid technical skills in MS Excel and PowerPoint. Knowledge in other business intelligence or analytics tools will be advantageous.
High technical aptitude, problem solving abilities, intellectual curiosity, motivation, and passion for data discovery, combined with outstanding business acumen.
Open minded and self-motivated with good communication and interpersonal skills as well as strong sense of responsibility.
Excellent planning/organization skills, good time-management and has strong follow-through abilities and attention to detail.
Good team player, committed, able to work independently and under pressure to meet project timeline.

You’ll achieve more when you join HSBC.

www.hsbc.com/careers

HSBC takes pride in a diverse and inclusive working environment that sees our people benefit from mentoring, flexible working and the support of Employee Resource Network Groups. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website.

Issued by HSBC Bank Malaysia Berhad.",malaysia,Follow,https://malaysia.indeed.com/viewjob?jk=317cee62f0d7a20d&from=serp&vjs=3,Follow,Business Analyst Manager
,,0,0,"Req ID: 109861

NTT DATA Services strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now.

We are currently seeking a Automation test engineer to join our team in Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur (MY-14), Malaysia (MY).

Job Description:

At least 4 year(s) of working experience in the related field is required for this position.
Candidate must possess a Bachelor's Degree, Professional Degree, Master's Degree, Computer Science/Information Technology, Engineering (Computer/Telecommunication), Science & Technology or equivalent.
Must have good selenium/Appium/Java Framework experience.
Design and maintain automation test framework and strategy is a plus.
Strong Java knowledge and experience.
Good to have Insurance domain knowledge.
Candidate having experience/knowledge in EggPlant Automation tool is a plus.
Candidate willing to work on high demanding environment.
Candidate exposure to agile testing methodology is preferred

About NTT DATA Services

NTT DATA Services is a global business and IT services provider specializing in digital, cloud and automation across a comprehensive portfolio of consulting, applications, infrastructure and business process services. We are part of the NTT family of companies, a partner to 85 % of the Fortune 100.

NTT DATA Services is an equal opportunity employer and will consider all qualified applicants for employment without regard to race, gender, disability, age, veteran-status, sexual orientation, gender identity, or any other class protected by law.",malaysia,,https://malaysia.indeed.com/viewjob?jk=3f99fa9ddaea7cec&from=serp&vjs=3,,Automation test engineer
,,0,0,"Business Function

Risk Management Group (RMG) is responsible for the development and maintenance of risk management and internal control frameworks. We provide independent review and challenge to business to ensure that appropriate balance is considered in risk/return decisions. In addition, RMG is responsible for the monitoring and reporting on key risk issues of the Bank. To manage risk effectively and deliver strong financial performance, we invest significantly in our people and infrastructure.

Responsibilities

Develop & maintain advanced data analytics projects in RMG Risk Enterprise Architecture & Digital (READ) Department.
To analyse data (structured and un-structured) and to recommend appropriate Machine-Learning (ML) solutions for business objectives
To develop and support predictive analytics models using R and/or Python
To work with the deployment teams to translate models into technical solutions for BAU
To incorporate machine learning and results from experiments into refined models for predictive risk management.

Requirements

Bachelor’s degree in Computer Science or equivalent
At least 5 years of experience in advanced analytics / statistical modelling using NLP (Natural Language Processing) and machine-learning.
Experience with programming languages (C++, Python, R, Java, etc) to manipulate data and draw insights from large data sets.
Knowledge in machine learning algorithms (KNN, Decision Forest, Naive Bayes, SVM, etc).
Ability to present results of analytics/ statistical models in business language
Exposure to data visualisation tools (D3.js, QlikView, Qlik Sense, etc) is preferred

Apply Now

We offer a competitive salary and benefits package and the professional advantages of a dynamic environment that supports your development and recognises your achievements.",singapore,DBS Bank,https://sg.indeed.com/viewjob?jk=88ee5bf1a16ab7d7&from=serp&vjs=3,DBS Bank,"AVP, Data Scientist, Risk Management Group"
,,0,0,"The Business Analytics Sr Analyst is a seasoned professional role. Applies in-depth disciplinary knowledge, contributing to the development of new techniques and the improvement of processes and work-flow for the area or function. Integrates subject matter and industry expertise within a defined area. Requires in-depth understanding of how areas collectively integrate within the sub-function as well as coordinate and contribute to the objectives of the function and overall business. Evaluates moderately complex and variable issues with substantial potential impact, where development of an approach/taking of an action involves weighing various alternatives and balancing potentially conflicting situations using multiple sources of information. Requires good analytical skills in order to filter, prioritize and validate potentially complex and dynamic material from multiple sources. Excellent communication and diplomacy skills are required. Regularly assumes informal/formal leadership role within teams. Involved in coaching and training of new recruits. Significant impact in terms of project size, geography, etc. by influencing decisions through advice, counsel and/or facilitating services to others in area of specialization. Work and performance of all teams in the area are directly affected by the performance of the individual.
Responsibilities:

Champions analytics discussions with partners in Retail banking to grow overall revenue, powered by a data driven approach
Actively participate in country and regional scrums to co-create the foundation of overall segment strategy
Proactively identify and advise business managers on revenue growth opportunities by analyzing real-time transactions and customer behavior patterns
Partner with analytics team, digital journey owners and product managers to transform traditional CRM marketing into algorithmic data driven portfolio management and pilot Digital Engagement Sales models on Mobile Banking and other digital platforms
Redesign Digital marketing journeys for consumer banking products by integrating custom segmentation and customer DNA signals from data scientists with personas from marketing team
Maximize effectiveness of key digital product touchpoints through DMP modelling, behavioural data tracking and offer optimization through an omni-channel strategy across Mobile and Social media channels
Check campaign programming, perform UTT testing and case validation. Investigate and trouble-shoot on existing Campaigns/Codes issues
Communicate methodology and results to technical and non-technical audiences
Participate in the regular organization’s strategy/management meetings to review KPI performance and recommend the next steps

Appropriately assess risk when business decisions are made, demonstrating particular consideration for the firm's reputation and safeguarding Citigroup, its clients and assets, by driving compliance with applicable laws, rules and regulations, adhering to Policy, applying sound ethical judgment regarding personal behavior, conduct and business practices, and escalating, managing and reporting control issues with transparency.

Qualifications:

Bold, curious, resilient leader who is adaptable and is able to operate independently in ambiguous situations and fast pace business environment
Fast learner and is able to pick up knowledge of banking products and ecosystem within 45 days
Thinks out of the box and drives business transformation initiatives
Good experience with Adobe Analytics, site catalyst, DMP.
Experience in AI/Machine Learning techniques
Proficient programming skills in SAS, SQL, Phyton and R
Good experience working in big data technologies such as Apache Spark, Hive and Hadoop
Strong communication and good presentation skills to manage both technical and non-technical
Preferred qualifications:

Computer Science or Software engineering background.
Degree in mathematics, statistics or econometrics will be a plus
Prior experience in Fintech or open banking will be a plus
Extensive hands-on experience in building solutions for large-scale data infrastructure
Excellent analytical skills and critical thinking

Project and process management skills
Excellent written and verbal communications skills
Experience with a prior focus in financial services analytics
Solid organizational skills and ability to manage multiple projects at one time

Education:

Bachelors/University degree or equivalent experience

This job description provides a high-level review of the types of work performed. Other job-related duties may be assigned as required.

-

Job Family Group:

Decision Management

-

Job Family:

Business Analysis

-

Time Type:

Full time

-

Citi is an equal opportunity and affirmative action employer.

Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.

Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review Accessibility at Citi.

View the "" EEO is the Law"" poster. View the EEO is the Law Supplement.

View the EEO Policy Statement.

View the Pay Transparency Posting",singapore,Citi,https://sg.indeed.com/viewjob?jk=a268e99f8204d762&from=serp&vjs=3,Citi,"Retail & Wealth Analyst, Data & Analytics"
,,0,0,"What if we didn’t focus on who you are now, but who you could become?

Here at EY, you’ll have the chance to build a truly exceptional experience. We’ll empower you with the latest technology, surround you with high-performing teams, and provide the global scale and diverse and inclusive culture you need to discover your full potential. Through our coaching and training programs, you’ll develop the skillsets you need to stay relevant today and in the future – all while building a network of colleagues, mentors, and leaders who will be on the journey with you at EY and beyond.

The exceptional EY experience. It's yours to build.

The opportunity: your next adventure awaits

Join Financial Services Organisation (FSO) and you will work with multi-disciplinary teams from around the world to deliver a global perspective. We are the only professional services organisation who has a separate business dedicated exclusively to the financial services marketplace dealing with asset management, banking and capital markets, insurance and private equity.

In this role, you will have the opportunity to work on the implementation of security solutions for our clients and support the clients in their desire to protect their business. You will belong to an international connected team of specialists helping our clients with their most complex information security needs and contributing toward their business resilience. You will be working with our Advanced Security Centers to access the most sophisticated tools available to fight against cyber-crime. You’ll work alongside clients and colleagues, balancing your time between developing security strategies and how they apply to business and technology solutions, advising stakeholders, providing workshops and supporting business development.

What we look for

You have an agile, growth-oriented mindset. What you know matters. But the right mindset is just as important in determining success. We’re looking for people who are innovative, can work in an agile way and keep pace with a rapidly changing world.
You are curious and purpose driven. We’re looking for people who see opportunities instead of challenges, who ask better questions to seek better answers that build a better working world.
You are inclusive. We’re looking for people who seek out and embrace diverse perspectives, who value differences, and team inclusively to build safety and trust.
Qualifications:

Pursuing university degree related to Computer Science, Computer/Electrical Engineering, Information Technology or equivalent.
Experience in security concepts with ability to articulate threats and risk including how they apply to business and technology projects and/or demonstrated passion in one or more of the following Information Security domains: Cyber Program Management, Cyber Threat Management, Identity & Access Management, Data Protection, Privacy, Security Operations and Cyber Analytics. This passion could be demonstrated via university projects, internships, conferences, self-study, etc.
Experience and/or demonstrated passion in the SDLC (agile/waterfall) and/or coding/scripting languages (e.g. python, java etc)
Experience and/or desire to work in consulting coupled with understanding of economic or market issues and the ability to interpret impact and solve inquiries. This can be demonstrated by relevant course work, interest or internship experience.
Experience and/or demonstrated interest in understanding of financial institutions, Wealth & Asset Management, Banking and/or Insurance businesses (e.g. business models, channels, typical structure, industry terms and issues).

What’s in it for you

Accelerate your technical capabilities and transformative leadership skills with future-focused courses and development programs.
Broaden your horizons by working on highly integrated teams across the globe and collaborate with people of diverse backgrounds — both professionally and culturally.
Bring out the best in yourself with continuous investment in your personal well-being and career development.
Develop your own personal purpose and help us create a positive ripple effect on our teams, our business, clients and society – building a better working world, together.

What you can expect

Shortlisted candidates may expect a case presentation in the 1 st interview round and a final round with the hiring team.

Please note that for your application to be considered, you are required to upload/send in the following documents along with your online application:

Detailed resume with indicative full-time availability
Highest academic certification and transcripts

To learn more about our service offerings, visit What you can do here or subscribe to EY Global YouTube Channel. To learn more about careers in EYSG, please visit Careers at EY or like us on Facebook EY Careers Singapore.",singapore,Follow,https://sg.indeed.com/viewjob?jk=81cf98c47ccaca5f&from=serp&vjs=3,Follow,"Technology Consulting (Financial Services) – Cyber Security, Singapore (2021 Graduates)"
,,0,0,"School of Computer Science and Engineering (SCSE) invites applications for the position of Research Fellow.

Key Responsibilities:

Perform tasks and support all aspects of the research project

Conduct accurate monitoring, documenting and reporting of research findings

Assist researchers in programming, data analysis and literature review in various research projects

Contribute to project management, presentations and publications of research work

Perform other related duties incidental to the work described therein

Job Requirements:

A PhD Degree in Engineering/Statistics/Computer Science/Mathematics

Strong programing skills and hand-on experience on analyzing large-scale genomic data

Experience with building web interfaces and databases or strong mathematical analytics background is required

Good writing and communication skills

Strong research background and a proven track record of publications

We regret that only shortlisted candidates will be notified.

Hiring Institution: NTU",singapore,Nanyang Technological University,https://sg.indeed.com/viewjob?jk=99464396a3bd5f42&from=serp&vjs=3,Nanyang Technological University,Research Fellow (Engineering/Statistics/Computer Science/Mathematics)
,,0,0,"Programme Summary
In conjunction with Workforce Singapore, NTU offer traineeships to support the SGUnited Traineeships Programme. The Traineeships are part of NTU's efforts to create relevant and meaningful traineeship opportunities for our nation’s new graduates entering the workforce during this difficult time.

About the School of Materials Science and Engineering (MSE)

Seize the opportunity to kick start your career with the School of Materials Science and Engineering (MSE) at Nanyang Technological University (NTU). With close to 50 faculty members onboard, and training more than 1000 undergraduates and over 300 research students at any one time, NTU MSE is a leading materials research institution and is ranked 3rd in the Quacquarelli Symonds (QS) World University Rankings and 1st in the world in the subject ranking of Materials Science released by the U.S. News Best Global Universities Ranking 2018. With an integrated science-driven and application oriented engineering education in advanced materials technologies, we firmly believe that your career journey in MSE will not be a dull one but rather one that will enrich you beyond the boundaries of specialized knowledge, nurturing skills that accelerate the learning curve in your career. Come and experience a fulfilling and enriching journey with us!

Job Descriptions:

Assist in project on “Studying the effect of surface modifications of exosome mimetic nanovesicles for eye applications”
Plan and carry out experiments in an organized and timely manner
Assist in analyzing data obtained from the experiments
Present data for group meetings
Independently work and solve problems
To use and maintain laboratory equipment’s

Requirements:

Bachelors of Engineering (preferable in Materials Science and Engineering) or Science (Biology, Medicine)
Ability to work independently and as part of a team with strong initiatives
Good communication and interpersonal skills
Hands on experience in working in a wet chemistry or biology lab
Ability to think independently and logically to solve problems

Hiring Institution: NTU",singapore,Nanyang Technological University,https://sg.indeed.com/viewjob?jk=b769335f11c39659&from=serp&vjs=3,Nanyang Technological University,"Trainee, R&D Engineer (Materials Science/ Materials Engineering) [#SGUnitedTraineeships]"
,,0,0,"At Corbion, we exist to champion preservation in all its forms, preserving food and food production, health, and our planet.

Corbion's R&D Sustainable Food Solutions (SFS) develops functional ingredients which enhance shelf life, food safety, texture, flavor and overall performance of food stuff. What makes us special is that all our ingredient solutions are based on natural and sustainable resources. We closely work together with our customers in co-developing innovative solutions. We have multi-disciplinary approach towards innovation together with marketing and sales. This is how we contribute to reducing food waste and improving food safety.

As our Food Application Technologist, you will be based out of our business hub in Singapore. You report to the Senior Food Scientist.

Responsibilities

Application development

Develop food recipes with Corbion ingredients to compare to substitutes & competitive alternatives.
Perform & Report applications trials
Analyse the foods (chemical, microbiological and sensorial (e.g. taste, texture, color))
Assure that the generated data can be used by the sales organization for their discussions with distributors & customers.
Develop prototype foods for customer showing

Technical support to sales, distributors & customers

Promote the use of Corbion’s ingredients in food applications in agreement with Sales & Business Development in APAC
Attend to customer queries with regards to technical issues of Corbion ingredients in the food (do trials, use literature, use databases)
Training of the sales organization, distributors and/or customers.

Collaborate with the application team to assure a fully functional kitchen & food lab (e.g. maintain analytical equipment, food processing equipment, maintain stock levels of used food ingredients)
Care for a Safe & Hygienic environment in the Kitchen & Food laboratory

Requirements

Bachelor or Master’s Degree in Food Science & Technology or equivalent combined with preferably 2-5 years of relevant experience in the Asian food (ingredients) industry.
Experience preferably in the Meat, Meat alternatives, Seafood and/or Savory industry
Technically skilled with a creative mindset to overcome application challenges.
Willingness to perform food & chemical/microbiological analysis in the lab 50-75% of the time.
A commercial drive combined with creativity, passion, and performance orientation.
A sensitive & flexible team-player with strong communication and presentation skills.
Self-confident and self-managing, pro-active and taking initiative
Be able to work individually without supervision
Fluent in English
Willingness to travel up to 15%, mostly in the APAC region

You may participate in sensory evaluations of a variety of lab-made and commercial foods, including, but not limited to meat (beef, pork, poultry), seafood, confectionery, bakery, eggs and dairy.

About Corbion

What makes Corbion truly special is our talented global team of people, who are consciously dedicated to connecting the work we do together with the difference it makes in the lives of consumers, including our own friends and families. At Corbion, innovation is in our DNA; we explore, we discover, we create, and then we do it all over again, finding ever-better ways to help the world solve some of its most pressing challenges. When you come to Corbion, you will find that for us, sustainability is not simply a corporate program, it is at the very heart of our business, giving direction to our work, our investments and our creativity. We exist to preserve what matters.

As a company where day-to-day priorities and decisions are shaped by a shared purpose and vision, we enjoy a working environment energized by empowerment and opportunity. By joining Corbion, you can be part of :

A culture open to great ideas wherever they come from, and where your work can make a real difference in the world
An organization that values diversity of thought, background and experience
A company ready to invest in you, helping you grow toward your personal ambitions
A workplace that’s friendly and informal, while being focused and professional
An international team small enough to stay agile, but large and talented enough to make an impact today, and for future generations

Our corporate values – Collaboration, Care, Courage and Commitment – define what it takes to overcome obstacles and create the sustainable breakthroughs the world sorely needs. As a member of the Corbion team, you’ll see these values put into action every day, and you’ll have the chance to make your own unique contribution to our collective achievements.",singapore,corbion,https://sg.indeed.com/viewjob?jk=d2a53a270d62ed42&from=serp&vjs=3,corbion,Application Technician Functional Food Ingredients
,,0,0,"The Government Technology Agency (GovTech) aims to transform the delivery of Government digital services by taking an ""outside-in"" view, putting citizens and businesses at the heart of everything we do. We also develop the Smart Nation infrastructure and applications, and facilitate collaboration with citizens and businesses to co-develop technologies.

Join us as we support Singaporeâ€™s vision of building a Smart Nation - a nation of possibilities empowered through info-communications technology and related engineering.

Job overview:
We are seeking a Data Scientist to join our Quantitative Strategy team that work on data projects for the public good.

As a Data Scientist, you will be identifying opportunities for data exploitation through in depth conversations with business stakeholders. You will scope out data science projects with clear deliverables that are actionable and impactful, and execute them in close iteration with the stakeholders.

You are a great communicator who can engage stakeholders on sharpening their business problems, obtaining feedback and sharing findings to influence actionable outcomes. You are dextrous in data manipulation, data modelling and data visualisation, and can identify the most appropriate tools and techniques for each business use case. You are a problem solver with a strong analytical skills, and can be relied upon to deliver sound data science solutions.

What to expect:
Facilitate discussions with stakeholders to understand their business challenges, sharpen the business use cases and translate them into data science projects

Perform data cleaning, pre-processing, feature engineering, and build data science models to address the use case

Depending on the use case, design of dashboards and interactive visualisations as tools for data exploration and storytelling may be expectedÂ

Present findings, solicit feedback and prioritise refinements to the analysis in close iteration with stakeholders while managing overall project timeline

Communicate the data insights in a clear and compelling narrative, supported with impactful visuals, to influence key decision makers

Potentially deployed to another government agency for a sustained period of 2-3 years, to build up data science capabilities at the agency. This will involve formulating and implementing strategies to build strong pipeline of impactful projects at the agency and executing these projects

How to succeed:
Specific criteria to succeed (other than those listed above):
Disciplines in Data Science, Computer Science, Statistics, Economics, Quantitative Social Science, or related degrees. We will also factor in relevant certifications (e.g. Coursera)

Minimum 2 years of experience working in public sector or data science field

Knowledgeable in data science techniques and concepts, with sound understanding of their potentials and limitations when applied to business use cases

Training and relevant experience in one or more of the following areas:

Data science tools such as R, Python

Visual analytics tools like Tableau, Qlik

Preferred (Additional requirements which are not necessary pre-requisites):

Experience in model deployment

Experience in project management

Experience in developing capability in others",singapore,GVT Government Technology Agency (GovTech),https://sg.indeed.com/viewjob?jk=aefb221b9f19763c&from=serp&vjs=3,GVT Government Technology Agency (GovTech),Data Scientist (Quantitative Strategy)
